id|creationDate|locationIP|browserUsed|content|length
687194777361|2011-10-16T10:57:15.399+0000|41.74.150.41|Firefox|ok|2
687194777363|2011-10-16T14:42:09.100+0000|41.188.97.221|Internet Explorer|duh|3
687194777364|2011-10-17T04:21:05.128+0000|41.74.150.41|Firefox|About Muammar Gaddafi, afi. He retained control oAbout Nicholas II of Russia,  1918. This led to the |101
687194777365|2011-10-16T14:22:52.212+0000|31.209.179.5|Firefox|duh|3
687194777366|2011-10-16T14:05:08.695+0000|41.188.97.221|Internet Explorer|About Muammar Gaddafi, n the political ideAbout Kingdom of Serbia, oined t|74
687194777367|2011-10-17T01:51:38.896+0000|31.209.179.5|Firefox|About Yasser Arafat, , he modified his position About Nicholas II of Russia, 1|78
687194777368|2011-10-16T15:06:13.028+0000|203.215.63.48|Firefox|thx|3
687194777369|2011-10-17T06:39:34.583+0000|41.188.97.221|Internet Explorer|right|5
687194777371|2011-10-16T15:38:15.117+0000|41.188.97.221|Internet Explorer|great|5
687194777373|2011-10-17T13:55:21.137+0000|61.247.235.24|Firefox|thx|3
687194777374|2011-10-16T20:38:27.359+0000|31.209.179.5|Firefox|thanks|6
687194777375|2011-10-16T15:17:52.967+0000|61.247.235.24|Firefox|ok|2
687194777376|2011-10-16T22:22:18.089+0000|61.247.235.24|Firefox|About Qing Dynasty, chen clans in the late sixteenth century. By 1About Ayyubid dynasty, e|90
687194777377|2011-10-17T01:48:29.100+0000|41.188.97.221|Internet Explorer|good|4
687194777378|2011-10-16T18:10:58.857+0000|31.209.179.5|Firefox|great|5
687194777379|2011-10-17T20:11:36.781+0000|203.215.63.48|Firefox|About Portugal, Portugal Listen/ˈpɔrtʃʉɡəl/, officially the Portuguese Republic is a c|86
687194777380|2011-10-16T22:26:30.354+0000|41.188.97.221|Internet Explorer|About Rudy Giuliani,  Giuliani law firm, which changed its name when he became a partner. GiuliAbout Qing Dynasty, e Ming Dynasty and followed by t|147
687194777381|2011-10-16T22:47:17.870+0000|41.188.97.221|Internet Explorer|fine|4
687194777382|2011-10-17T03:26:41.430+0000|31.209.179.5|Firefox|I see|5
687194777383|2011-10-17T13:08:36.246+0000|31.209.179.5|Firefox|About Muammar Gaddafi, ctober 2011. Gaddafi was then killed by NLA fightersAbout Mary, Queen of Scots,|102
687194777384|2011-10-16T22:30:34.129+0000|41.74.150.41|Firefox|roflol|6
687194777385|2011-10-17T03:15:39.307+0000|91.223.132.248|Internet Explorer|About George II of Great Britain, 30 October / 9 November 1683 – 25 October 1760) was King of Great Britain andAbout Qing Dynasty, g from 1644 to 1912 wi|153
687194777386|2011-10-17T19:23:43.046+0000|31.209.179.5|Firefox|fine|4
687194777387|2011-10-17T00:14:32.154+0000|41.74.150.41|Firefox|great|5
687194777389|2011-10-16T22:17:19.107+0000|41.74.150.41|Firefox|About Muammar Gaddafi, Qa′ud Muhammad Ahmad About Michael Caine, ng in every dec|80
687194777390|2011-10-16T23:43:56.692+0000|46.18.61.189|Opera|About Adam Smith, riedman · Hayek · Hegel · JevonAbout Pete Sampras, consecutive years (19|90
687194777391|2011-10-17T20:35:47.765+0000|41.188.97.221|Internet Explorer|About Muammar Gaddafi, hrough on the commitment. In About Federation of Malaya, const|85
687194777392|2011-10-18T04:36:37.300+0000|46.18.61.189|Opera|great|5
618475301190|2011-08-15T23:38:17.946+0000|148.204.226.31|Chrome|cool|4
618475301191|2011-08-15T12:23:27.004+0000|148.235.131.43|Chrome|About Socrates, to flee. This attack, in which the SeraAbout Technologic, e a|77
618475301192|2011-08-15T14:15:25.939+0000|189.217.209.55|Internet Explorer|thanks|6
618475301193|2011-08-16T03:19:43.759+0000|27.122.45.252|Internet Explorer|no|2
618475301194|2011-08-15T14:56:56.743+0000|148.204.226.31|Chrome|roflol|6
618475301195|2011-08-16T01:01:13.598+0000|148.235.131.43|Chrome|cool|4
618475301196|2011-08-16T06:32:00.583+0000|148.235.131.43|Chrome|good|4
206158441125|2010-08-21T23:01:05.200+0000|204.79.148.85|Chrome|About Mark Twain, om his writings and lectures, he squandered it on various ventures, in |89
206158441126|2010-08-22T03:39:21.547+0000|27.122.45.252|Internet Explorer|fine|4
206158441127|2010-08-22T09:44:46.080+0000|204.79.148.85|Chrome|duh|3
1099511638697|2012-09-09T14:24:50.512+0000|204.79.148.85|Chrome|About D. H. Lawrence, dernity and industrialisation. In them, Lawrence confron|78
687194778283|2011-10-03T08:29:22.658+0000|1.2.2.77|Firefox|cool|4
687194778284|2011-10-03T15:10:47.785+0000|196.29.42.107|Firefox|no way!|7
687194778285|2011-10-03T12:58:23.296+0000|14.192.50.165|Chrome|duh|3
687194778287|2011-09-09T14:53:08.892+0000|14.192.50.165|Chrome|About Emilio Aguinaldo, milio Aguinaldo y Famy (March 22, 1869 –About Theodore|78
687194778288|2011-09-09T15:03:44.971+0000|196.29.42.107|Firefox|About Emilio Aguinaldo, War of Philippine Independence that resisted About Breaking Atom|88
687194778289|2011-09-09T16:34:55.653+0000|46.17.104.27|Firefox|thx|3
687194778290|2011-09-09T12:40:44.346+0000|14.192.50.165|Chrome|thx|3
687194778291|2011-09-09T14:47:00.120+0000|196.29.42.107|Firefox|About Emilio Aguinaldo, n against Spain, and the subsequent Philippine-American About Equatorial Guinea,  Chic|110
687194778292|2011-09-09T16:06:04.131+0000|46.17.104.27|Firefox|yes|3
687194778293|2011-09-09T14:47:10.570+0000|41.223.190.208|Chrome|good|4
687194778294|2011-09-10T08:10:45.007+0000|204.79.148.85|Chrome|About Pliny the Elder, se and death to toxic fumes; but they werAbout Equatorial |81
687194778295|2011-09-09T19:16:57.428+0000|46.17.104.27|Firefox|About Emilio Aguinaldo, esident, the longest-liveAbout Breaking Atoms, rea|74
687194778296|2011-09-11T05:05:40.365+0000|14.192.50.165|Chrome|About Pliny the Elder, hip to leave the shore. His companions attriAbout Henry III of |86
687194778297|2011-09-09T16:18:25.211+0000|46.17.104.27|Firefox|maybe|5
687194778298|2011-09-09T15:10:55.063+0000|46.17.104.27|Firefox|ok|2
687194778299|2011-09-10T20:46:40.104+0000|204.79.148.85|Chrome|thanks|6
687194778300|2011-09-10T04:26:44.148+0000|196.29.42.107|Firefox|About Azad Hind,  nationalists-in-exile during the latter part of the second world |83
687194778301|2011-09-09T14:53:14.726+0000|1.2.2.77|Firefox|fine|4
687194778302|2011-09-09T15:29:51.303+0000|204.79.148.85|Chrome|duh|3
687194778303|2011-09-09T12:21:51.886+0000|14.192.50.165|Chrome|yes|3
687194778305|2011-10-13T02:41:11.988+0000|1.2.2.77|Firefox|maybe|5
687194778307|2011-10-12T08:32:55.324+0000|196.29.42.107|Firefox|thanks|6
687194778308|2011-10-13T01:45:20.160+0000|14.192.50.165|Chrome|yes|3
687194778309|2011-10-12T22:35:27.379+0000|27.122.45.252|Internet Explorer|no|2
687194778310|2011-10-13T00:24:31.371+0000|196.29.42.107|Firefox|no|2
687194778311|2011-10-12T08:44:23.033+0000|62.72.247.205|Firefox|About Luciano Pavarotti,  of refugees About Tom Gehrels, II Gehrels waAbout Mickey Roone|88
687194778312|2011-10-12T10:51:26.559+0000|27.122.45.252|Internet Explorer|thx|3
687194778313|2011-10-13T03:05:06.938+0000|196.29.42.107|Firefox|fine|4
687194778314|2011-10-12T12:27:05.816+0000|27.122.45.252|Internet Explorer|About Christopher Columbus,  colonies, Columbus'About Peter Hain, f State for Wales frAbout Voltaire, me Voltaire, w|116
687194778924|2011-10-19T04:32:35.124+0000|27.122.45.252|Internet Explorer|yes|3
687194778925|2011-10-19T03:06:18.018+0000|27.122.45.252|Internet Explorer|yes|3
687194778926|2011-10-19T03:17:33.937+0000|190.84.38.194|Opera|About Guy Forget, e retiring as a player, he has served as FAbout Jean-Jacques Rous|83
687194778927|2011-10-19T03:52:53.464+0000|27.122.45.252|Internet Explorer|roflol|6
687194778928|2011-10-19T05:17:54.637+0000|27.122.45.252|Internet Explorer|About That Was the Year That Was, at Was (1965) is a live album recorded at the|79
687194778929|2011-10-19T05:44:10.764+0000|80.88.188.21|Internet Explorer|right|5
687194778930|2011-10-19T15:02:32.858+0000|27.122.45.252|Internet Explorer|good|4
687194778931|2011-10-19T06:39:05.201+0000|190.84.38.194|Opera|great|5
687194778932|2011-10-19T12:47:25.012+0000|27.122.45.252|Internet Explorer|About Fed Up, al sex. Various members of the group continued to stage actions using the na|90
687194778933|2011-10-20T00:08:34.252+0000|27.122.45.252|Internet Explorer|good|4
687194778934|2011-10-19T03:21:06.193+0000|190.84.38.194|Opera|About Juan Carlos I of Spain, nsition of Spain from dictatorship to parliamentary monarchy. Juan Carlos married Sophia of Greece and Denmark on 14 May 1962. The|160
687194778935|2011-10-19T02:51:02.207+0000|27.122.45.252|Internet Explorer|thanks|6
687194778936|2011-10-19T15:17:48.300+0000|27.122.45.252|Internet Explorer|I see|5
687194778937|2011-10-19T07:08:21.105+0000|190.84.38.194|Opera|I see|5
687194778938|2011-10-19T08:13:32.600+0000|190.84.38.194|Opera|I see|5
687194778939|2011-10-19T17:16:24.371+0000|190.84.38.194|Opera|no|2
687194778940|2011-10-19T02:09:38.496+0000|27.122.45.252|Internet Explorer|no|2
549755825470|2011-07-04T15:46:36.799+0000|190.84.38.194|Opera|About Napoleon,  after France's disastrous About Winston Churchill,  creating de|80
549755825471|2011-07-04T15:45:28.505+0000|27.122.45.252|Internet Explorer|LOL|3
549755825472|2011-07-04T21:01:29.212+0000|27.122.45.252|Internet Explorer|roflol|6
549755825473|2011-07-05T13:54:42.857+0000|27.122.45.252|Internet Explorer|thx|3
549755825474|2011-07-04T17:37:36.176+0000|190.84.38.194|Opera|About Martin Van Buren, y of State and then Vice President, Van Buren was a key figu|84
549755825475|2011-07-05T10:59:09.812+0000|190.84.38.194|Opera|thx|3
549755825476|2011-07-04T16:22:40.256+0000|190.84.38.194|Opera|About Napoleon, ion of the Holy RomanAbout Winston Churchill, er, or a compromise|81
549755825477|2011-07-04T18:02:21.620+0000|190.84.38.194|Opera|About Joe Cocker,  several awards, including a 1983 Grammy Award for his #1 hit |80
549755825478|2011-07-05T12:54:35.536+0000|27.122.45.252|Internet Explorer|no|2
343597395272|2010-12-03T23:58:12.714+0000|190.84.38.194|Opera|About George Albert Boulenger, zoologist who identified over 2,000 new animal species|85
343597395273|2010-12-04T07:31:35.044+0000|190.84.38.194|Opera|fine|4
343597395274|2010-12-04T15:26:25.629+0000|27.122.45.252|Internet Explorer|good|4
687194778956|2011-10-06T21:05:21.404+0000|190.84.38.194|Opera|About Mick Jagger, n. In 1985, JaggeAbout George Gershwin, al compositions RAbout Br|84
687194778957|2011-10-06T23:53:15.098+0000|190.84.38.194|Opera|no|2
687194778958|2011-10-06T23:15:04.034+0000|190.84.38.194|Opera|duh|3
687194778959|2011-10-07T11:02:22.989+0000|190.84.38.194|Opera|fine|4
687194778960|2011-10-06T17:14:53.221+0000|27.122.45.252|Internet Explorer|About Pope Leo XIII, igning from 1878 to 1About Tom Hanks, s in Philadelphia andAbo|83
687194778961|2011-10-06T21:45:42.487+0000|190.84.38.194|Opera|fine|4
687194778962|2011-10-07T15:39:35.235+0000|27.122.45.252|Internet Explorer|About Bruce Lee, l-defined martial art styles, favouring instAbout United Kingdom, rdline Democratic Unionist Party. This transAbout Barbados, nd first appears on a Spanish|172
687194778963|2011-10-06T22:34:21.929+0000|27.122.45.252|Internet Explorer|LOL|3
687194778964|2011-10-06T23:51:41.793+0000|190.84.38.194|Opera|cool|4
687194778965|2011-10-06T21:30:50.443+0000|27.122.45.252|Internet Explorer|good|4
687194778968|2011-10-07T23:11:05.491+0000|27.122.45.252|Internet Explorer|I see|5
687194778969|2011-10-07T16:20:37.980+0000|27.122.45.252|Internet Explorer|About Mongol Empire, s the grandchildren of Genghis Khan diAbout Habsburg |74
687194778970|2011-10-07T15:49:19.100+0000|190.84.38.194|Opera|good|4
687194778971|2011-10-07T16:43:44.007+0000|190.84.38.194|Opera|right|5
687194778972|2011-10-07T19:06:41.335+0000|190.84.38.194|Opera|roflol|6
687194778973|2011-10-07T19:31:33.226+0000|27.122.45.252|Internet Explorer|About Winston Churchill, Secretary, and FirstAbout Marlon Brando, eleased — al|78
687194778974|2011-10-07T20:51:01.852+0000|190.84.38.194|Opera|right|5
687194778975|2011-10-07T15:49:21.669+0000|27.122.45.252|Internet Explorer|About Sammy Sosa, I. Sosa is the only player to have hAbout Greece, nsidered part of Western Europe. AthAbo|107
687194778976|2011-10-08T11:27:19.602+0000|190.84.38.194|Opera|maybe|5
687194778977|2011-10-07T20:02:23.982+0000|27.122.45.252|Internet Explorer|About Marlon Brando, edia of Popular Culture, BrAbout Sarah Vaughan, us voices|78
687194778978|2011-10-07T15:50:33.618+0000|27.122.45.252|Internet Explorer|LOL|3
549755825509|2011-05-20T01:30:40.792+0000|190.84.38.194|Opera|great|5
962072686186|2012-06-24T09:44:53.239+0000|204.79.148.85|Chrome|About Edgar Allan Poe, e short story and is considered the inventor of the detective fiction genre. He is About Commonwealth of Independent States, re former Soviet|164
962072686187|2012-06-24T18:23:01.448+0000|200.89.91.152|Firefox|About Edgar Allan Poe, Poe (born Edgar Poe; January 19, 1809 – October 7, 1849) was an American author, poet, edAbout Medes, ehran, Isfahan and Hamadan. Of the Median tribes, t|176
412316872348|2011-01-05T10:33:52.738+0000|188.138.180.33|Chrome|About Dirty Diana, enerally well received by conAbout Marshall Islands, sland navigati|86
412316872349|2011-01-06T05:06:05.704+0000|204.79.148.85|Chrome|thanks|6
412316872350|2011-01-05T21:43:55.741+0000|46.18.61.189|Opera|maybe|5
412316872351|2011-01-06T02:42:23.638+0000|46.18.61.189|Opera|no way!|7
412316872352|2011-01-05T16:27:59.508+0000|46.18.61.189|Opera|About Mohammad Reza Pahlavi,  factors contAbout Freddie Mercury,  Time Asia |76
412316872353|2011-01-06T00:32:12.743+0000|188.138.180.33|Chrome|great|5
412316872354|2011-01-05T16:32:22.917+0000|188.138.180.33|Chrome|good|4
412316872355|2011-01-05T16:33:30.698+0000|204.79.148.85|Chrome|good|4
412316872356|2011-01-05T21:20:03.576+0000|46.18.61.189|Opera|great|5
412316872357|2011-01-05T06:33:02.654+0000|46.18.61.189|Opera|About Freddie Mercury, 1991, only one day aftAbout Mary J. Blige, t influential indi|84
412316872358|2011-01-05T11:14:16.195+0000|188.138.180.33|Chrome|ok|2
412316872359|2011-01-05T23:36:07.854+0000|204.79.148.85|Chrome|good|4
412316872360|2011-01-05T10:54:52.795+0000|46.18.61.189|Opera|About John Denver, fe, and influenced the governor to name him Poet Laureate of the state in About Love Shine a Light, t 1997, performed by Katrin|146
412316872361|2011-01-05T06:49:03.482+0000|204.79.148.85|Chrome|I see|5
412316872362|2011-01-05T12:24:43.838+0000|188.138.180.33|Chrome|About Freddie Mercury, y served as a prAbout Mary J. Blige, 11), she had tenAbo|79
412316872363|2011-01-06T05:35:08.467+0000|46.18.61.189|Opera|no|2
412316872364|2011-01-05T04:13:45.541+0000|204.79.148.85|Chrome|About Eddie Murphy, yed multiple roles in Coming to America, Wes CraveAbout Charlie Parker, usician as an uncompromising artist and intellectuAbout D|149
412316872365|2011-01-05T12:56:34.993+0000|204.79.148.85|Chrome|thanks|6
412316872366|2011-01-06T04:38:59.091+0000|46.18.61.189|Opera|no way!|7
412316872367|2011-01-05T14:34:12.595+0000|46.18.61.189|Opera|I see|5
412316872369|2011-01-06T03:24:20.661+0000|188.138.180.33|Chrome|cool|4
412316872370|2011-01-06T01:15:57.650+0000|188.138.180.33|Chrome|great|5
412316872371|2011-01-05T10:39:08.350+0000|204.79.148.85|Chrome|no|2
412316872372|2011-01-05T11:51:28.551+0000|46.18.61.189|Opera|About Freddie Mercury, lso occasionAbout Listen to the Music,  album TouloAbout Surfer R|88
412316872373|2011-01-05T14:53:24.250+0000|204.79.148.85|Chrome|thanks|6
412316872374|2011-01-05T11:42:39.276+0000|46.18.61.189|Opera|no way!|7
412316872375|2011-01-05T13:36:20.746+0000|188.138.180.33|Chrome|ok|2
412316872376|2011-01-05T16:11:21.917+0000|188.138.180.33|Chrome|About Benjamin Britten,  of the leaAbout Listen to the Music, ert staple About Surfer Rosa, ion of|98
412316872377|2011-01-05T11:51:58.949+0000|46.18.61.189|Opera|no|2
412316872378|2011-01-05T21:06:25.760+0000|46.18.61.189|Opera|I see|5
412316872379|2011-01-05T08:07:29.919+0000|46.18.61.189|Opera|About Freddie Mercury, se. MercuAbout Jack Kirby, rked in aAbout Henry Fonda, Ball. Fo|86
412316872381|2011-01-05T17:05:49.825+0000|188.138.180.33|Chrome|thanks|6
412316872382|2011-01-05T22:45:38.446+0000|188.138.180.33|Chrome|About The Invisible Band, han the band making it'. BaAbout Ric Flair, y, Flair a|80
412316872383|2011-01-05T23:03:00.459+0000|46.18.61.189|Opera|About John Quincy Adams, ng office, the only president evAbout The Invisible Band,  UK Albums Chart, selling more cAbout Qat|124
412316872384|2011-01-06T04:28:29.373+0000|46.18.61.189|Opera|thx|3
412316872385|2011-01-06T22:44:27.825+0000|188.138.180.33|Chrome|right|5
412316872386|2011-01-06T10:36:22.263+0000|188.138.180.33|Chrome|maybe|5
412316872387|2011-01-06T01:04:08.748+0000|204.79.148.85|Chrome|cool|4
412316872388|2011-01-06T20:03:11.334+0000|188.138.180.33|Chrome|cool|4
412316872389|2011-01-06T15:45:40.170+0000|188.138.180.33|Chrome|no|2
481036349127|2011-03-27T07:20:04.889+0000|204.79.148.85|Chrome|no way!|7
481036349128|2011-03-27T11:02:10.596+0000|188.138.180.33|Chrome|right|5
481036349129|2011-03-27T02:58:38.907+0000|204.79.148.85|Chrome|ok|2
481036349130|2011-03-26T21:34:56.217+0000|204.79.148.85|Chrome|About Theodore Roosevelt,  went to the frontier,About Allen Ginsberg, an, adhered to an|87
481036349131|2011-03-27T13:09:15.420+0000|188.138.180.33|Chrome|duh|3
481036349132|2011-03-27T10:05:16.732+0000|204.79.148.85|Chrome|I see|5
481036349133|2011-03-26T22:57:08.314+0000|188.138.180.33|Chrome|good|4
481036349134|2011-03-27T14:52:06.869+0000|188.138.180.33|Chrome|right|5
481036349135|2011-03-27T20:39:33.099+0000|188.138.180.33|Chrome|LOL|3
481036349136|2011-03-27T08:13:46.539+0000|204.79.148.85|Chrome|fine|4
481036349137|2011-03-27T02:12:39.422+0000|188.138.180.33|Chrome|right|5
481036349138|2011-03-26T23:59:51.862+0000|188.138.180.33|Chrome|no way!|7
481036349139|2011-03-27T15:32:45.204+0000|204.79.148.85|Chrome|About Ridley Scott, be and Emmy Awards. He was kniAbout Allen Ginsberg,  known for his ep|89
481036349140|2011-03-26T23:48:34.548+0000|46.18.61.189|Opera|great|5
481036349141|2011-03-26T23:29:33.699+0000|46.18.61.189|Opera|yes|3
481036349142|2011-03-27T08:54:51.253+0000|188.138.180.33|Chrome|maybe|5
412316872408|2011-01-05T10:49:21.887+0000|188.138.180.33|Chrome|thanks|6
412316872409|2011-01-05T10:49:15.320+0000|46.18.61.189|Opera|About Donna Summer, he disco era About Ethiopia, al organizatiAbout Andy Warhol, t and archiveAbout A Day in t|110
412316872410|2011-01-05T21:24:53.559+0000|188.138.180.33|Chrome|I see|5
412316872411|2011-01-05T15:29:52.246+0000|204.79.148.85|Chrome|yes|3
412316872412|2011-01-05T10:09:50.570+0000|188.138.180.33|Chrome|no|2
412316872413|2011-01-05T11:27:08.531+0000|46.18.61.189|Opera|right|5
412316872414|2011-01-06T05:59:59.877+0000|204.79.148.85|Chrome|fine|4
412316872415|2011-01-05T11:04:20.711+0000|204.79.148.85|Chrome|thanks|6
412316872416|2011-01-05T22:24:28.624+0000|204.79.148.85|Chrome|About Cyndi Lauper, ), Sisters ofAbout Donna Summer,  known as theAbout Ethiopia,  whi|86
